Tatar_Lipka:Tatar_Lipka3,0.102441,-0.023357,0.048271,0.023579,-0.001231,0.002789,0.010105,0.008769,-0.008795,-0.013121,-0.010068,-0.002398,0.008176,0.011698,-0.001221,0.001989,0.007562,0.001647,-0.000377,0.004002,-0.005366,-0.005564,-0.002342,0.006025,0.00455
Tatar_Lipka:Tatar_Lipka4,0.102441,-0.027419,0.048271,0.021318,-0.000615,0.012271,0.011281,0.010153,-0.007158,-0.016766,-0.010718,-0.007493,0.005649,0.013212,-0.005972,-0.004243,0.005346,-0.004687,-0.004274,0.005127,-0.004118,-0.002349,-0.000616,-0.00241,-0.001676
Tatar_Lipka:Tatar_Lipka5,0.106994,-0.022342,0.045632,0.026486,0.000308,0.001394,0.01034,0.004384,-0.007976,-0.012028,-0.007795,-0.010341,0.005352,0.005918,0.00095,0.005967,-0.006258,0.0019,0.003645,0.001626,-0.00549,-0.002844,0.002588,-0.002892,-0.000718
Tatar_Lipka:Tatar_Lipka6,0.100164,-0.042652,0.039221,0.018411,-0.012618,0.002231,0.007285,0.010384,-0.011044,-0.010752,-0.01023,-0.001649,0.005649,0.004266,0.000136,-0.010475,-0.005346,-0.002787,0.003394,-0.002751,-0.012728,-0.001237,0.000739,-0.000843,-0.007544
Tatar_Mishar:TTR-241,0.121791,0.042652,0.066373,0.052326,0.014464,0.023706,0.01034,0.01523,-0.000818,-0.020957,-0.002761,-0.002398,0.013677,0.004404,-0.014386,-0.004375,-0.004172,-0.003421,-0.006285,0.002001,0.00549,-0.007048,-0.009244,-0.003735,-0.001916
Tatar_Mishar:TTR-271,0.120652,0.045699,0.065242,0.048773,0.003385,0.01255,0.011281,0.013384,0.000205,-0.022233,0.012179,-0.008992,0.016501,0.009083,-0.000543,-0.012066,-0.012908,0.002914,-0.001131,-0.001251,-0.003119,-0.001237,0.001109,-0.004097,-0.002275
Tatar_Mishar:TTR-272,0.114961,0.042652,0.065996,0.050711,0.010156,0.018965,-0.00094,0.012461,-0.00409,-0.014032,-0.000325,-0.007343,0.017691,0.007294,-0.0076,-0.006895,-0.002477,-0.003041,-0.004148,-0.003001,0.002745,0.003215,-0.0053,-0.000482,-0.002395
Tatar_Mishar:TTR-356,0.10927,0.03859,0.058077,0.031977,0.009232,0.011992,0.010105,0.003231,-0.00225,-0.016948,-0.000974,-0.003147,0.011298,0.001239,-0.005836,-0.006895,-0.01343,0,-0.000503,-0.005503,0.002121,0.004451,-0.010476,-0.004458,0.004191
Tatar_Mishar:TTR-359,0.118376,0.015233,0.068636,0.050388,-0.002462,0.016176,0.008695,0.014538,-0.013499,-0.019681,0.006008,-0.007943,0.018583,0.006193,-0.013301,-0.007558,-0.006519,-0.0019,-0.007416,-0.006128,-0.006738,-0.004204,-0.004314,0.00012,0.000479
Tatar_Mishar:TTR-362,0.117238,0.042652,0.065619,0.047158,0.014156,0.013666,0.011986,0.020538,-0.00634,-0.008565,-0.006008,-0.003147,0.013825,0.005505,-0.002443,0.004508,-0.009648,0.00114,0.004148,-0.007128,0.002121,-0.003215,-0.002465,-0.002169,0.008023
Tatar_Mishar:TTR-436,0.119514,0.027419,0.055814,0.038114,0.011694,0.008646,0.01034,0.014999,-0.002454,-0.022051,-0.009256,-0.003447,0.012933,0.00234,-0.014794,-0.005569,-0.002868,-0.004434,-0.003645,-0.003627,-0.001872,0.002844,-0.004067,-0.004579,-0.003233
Tatar_Mishar:TTR-460,0.111547,0.044683,0.069013,0.061047,0.001231,0.014223,0.00846,0.014999,-0.008999,-0.020775,-0.009581,-0.004796,0.015907,0.003303,-0.005293,-0.001458,-0.004172,-0.00228,-0.010559,-0.002251,-0.009733,-0.002102,-0.003821,-0.000361,-0.002874
Tatar_Mishar:TTR-462,0.114961,0.042652,0.064488,0.051034,0.009848,0.01506,0.00987,0.011769,-0.01943,-0.020046,0.008769,-0.007343,0.017542,0.001101,-0.013708,-0.005038,0.007171,-0.005321,-0.001131,-0.003752,-0.001123,-0.002968,-0.003574,0.006989,0.003353
Tatar_Mishar:TTR-464,0.113823,0.030466,0.065619,0.047158,0.017234,0.017849,0.00987,0.011769,-0.007567,-0.024055,-0.005196,-0.008992,0.015461,0.010046,-0.014251,-0.005436,0.001956,-0.006841,-0.002263,0.005503,0.003868,-0.001113,-0.0053,-0.000482,0.003353
Saami:saami12,0.10927,-0.01828,0.111251,0.079135,-0.01231,0.009482,0.011516,0.016615,-0.000409,-0.032074,0.024033,-0.01079,0.016501,-0.015964,-0.009636,0.01074,0.00665,-0.000633,-0.010307,0.01063,0.016471,0.004822,-0.00419,-0.000361,0.001197
Saami:saami13,0.114961,-0.031481,0.110496,0.083334,-0.00954,0.009761,0.012456,0.014999,0.003272,-0.033167,0.019649,-0.01139,0.011596,-0.024772,-0.006786,0.009679,0.00665,-0.002407,-0.003142,0.004377,0.012603,-0.001484,0.003328,0.006868,-0.003353
Saami:saami14,0.113823,-0.037575,0.106725,0.084626,-0.006155,0.006414,0.00423,0.011076,0.001227,-0.035354,0.028418,-0.008842,0.021258,-0.020506,-0.004479,0.004243,0.004824,-0.004054,-0.006159,0.006753,0.010606,0.000371,0.000246,0.008796,-0.001796
Saami:saami2,0.108132,-0.052808,0.11653,0.078489,-0.022466,0.005578,0.005875,0.008307,0.006545,-0.03262,0.020948,-0.006294,0.017542,-0.020506,-0.001357,-0.008618,-0.014212,-0.00076,-0.003142,0.008879,0.015722,0.006554,-0.000246,-0.002048,0.00012
Saami:saami3,0.111547,-0.027419,0.108611,0.076874,-0.011079,0.004462,0.01081,0.018692,0.003886,-0.034625,0.026956,-0.006594,0.019029,-0.023946,-0.00475,0.01074,0.014733,-0.002787,-0.002765,0.004127,0.008111,0.001237,-0.000986,0.004097,0.000359
Saami:saami4,0.106994,-0.004062,0.115776,0.087533,-0.003077,0.01255,0.006345,0.020538,0.003068,-0.031527,0.018025,-0.005845,0.017988,-0.016377,-0.004479,0.009812,0.009648,-0.010642,-0.01345,0.006003,0.021712,-0.001113,-0.002835,0.001205,0.004311
Saami:saami5,0.105855,-0.035544,0.112382,0.077843,-0.006463,0.00753,0.00517,0.010846,0.005727,-0.026242,0.02176,-0.008093,0.01888,-0.013625,0.005157,-0.013392,-0.028815,0.003927,-0.002011,-0.002501,0.021462,0.000495,-0.001109,-0.001807,0.00479
Saami:saami6,0.117238,-0.01828,0.107479,0.07752,-0.002154,0.016455,0.00705,0.016845,0.003068,-0.026242,0.0177,-0.005245,0.017096,-0.02257,-0.000679,0.011138,0.009779,0.00114,-0.00088,0.005503,0.006114,0.000124,-0.000616,0.010001,0.001676
Saami:saami7,0.112685,-0.031481,0.115776,0.083334,-0.012925,0.005857,0.004935,0.007615,-0.0045,-0.035718,0.022572,-0.006744,0.012636,-0.028488,-0.002714,0.008353,0.011213,-0.002027,-0.010056,0,0.012977,0.00272,-0.006162,0.000361,-0.003832
Saami:saami8,0.113823,-0.037575,0.108611,0.078812,-0.008617,0.005299,0.005875,0.01523,0.0045,-0.033349,0.013153,-0.004946,0.017988,-0.021194,-0.001629,0.002254,0.006258,-0.003674,-0.007165,0.009505,0.009982,0.003586,-0.001109,0.00976,0.003353
Saami:saami9,0.117238,-0.028435,0.110496,0.075582,-0.008617,0.012271,0.011751,0.014307,0.002863,-0.028247,0.016726,-0.006145,0.016947,-0.024222,-0.001221,0.010342,0.007823,-0.001267,-0.008547,0.008504,0.020713,0.002102,-0.005669,0.001325,-0.001676
Besermyan:UDM-287,0.104717,-0.012186,0.070899,0.067184,-0.021235,0.010877,0.006345,0.008307,-0.010635,-0.036994,0.002273,-0.008542,0.020367,-0.021194,-0.016015,-0.005171,-0.003912,-0.006461,-0.015461,-0.015883,0.003119,0.001607,-0.00912,0.007591,0.006945
Besermyan:UDM-309,0.114961,-0.005078,0.07467,0.061047,-0.01508,0.003904,0.00517,0.014307,-0.006545,-0.021868,0.016076,-0.006294,0.011596,-0.022295,-0.005972,-0.01432,-0.014733,0.003674,-0.014958,-0.01138,0.000374,0.00643,-0.009983,-0.000482,0.001317
Besermyan:UDM-349,0.112685,-0.010155,0.069767,0.065246,-0.03139,0.007251,0.005875,0.010153,-0.012476,-0.027335,0.019974,-0.007044,0.005203,-0.0278,-0.006515,-0.002784,-0.005476,0.005828,-0.005405,-0.002376,0.001123,-0.000371,0.003081,0.004579,-0.000479
Besermyan:UDM-357,0.103579,-0.006093,0.071653,0.054264,-0.021542,0,0.007755,0.012692,-0.008181,-0.030433,0.017863,-0.002398,0.008176,-0.029176,-0.011943,-0.012994,-0.011474,0.004181,-0.006285,-0.005878,0,-0.000124,-0.004314,0.009519,-0.001557
Besermyan:UDM-362,0.10927,-0.011171,0.074293,0.064277,-0.032929,0.006414,0.00423,0.007615,-0.012885,-0.026242,0.010393,-0.005545,0.004014,-0.02546,-0.008686,-0.002784,-0.009127,0.003927,-0.009804,-0.011631,-0.013102,0.004946,-0.001479,0.001325,-0.003592
Besermyan:UDM-366,0.110408,-0.00914,0.07203,0.056202,-0.012618,0.012271,0.00987,0.013153,-0.01309,-0.027882,0.01494,-0.005395,0.019177,-0.028626,-0.01045,-0.004906,0.00013,-0.005321,-0.011313,-0.003126,-0.001747,0.011623,-0.005793,0.007953,-0.017124
Udmurt:udmurd12,0.106994,-0.032497,0.07995,0.066215,-0.029852,0.008088,0.00799,0.010846,-0.006749,-0.037176,0.024683,-0.008093,0.015609,-0.038397,-0.008958,-0.007027,-0.009779,-0.006208,-0.017723,-0.013006,-0.003743,0.007419,-0.008504,0.010724,-0.005628
Udmurt:udmurd13,0.105855,-0.022342,0.078818,0.06783,-0.0397,0.009761,0.005405,0.006461,-0.004295,-0.032074,0.023709,-0.004496,0.021704,-0.03936,-0.008007,-0.004906,-0.009388,-0.003674,-0.014832,-0.019509,-0.004617,0.008408,-0.002218,0.015062,-0.003473
Udmurt:udmurd14,0.108132,-0.032497,0.080327,0.070737,-0.03416,0.008088,0.008695,0.012461,-0.015748,-0.036083,0.02111,-0.005995,0.014866,-0.029038,-0.008415,-0.01074,-0.008214,0.000887,-0.004022,-0.007629,-0.00287,-0.002102,-0.004683,0.013134,-0.002036
Udmurt:udmurd15,0.105855,-0.036559,0.080704,0.065246,-0.037545,0.004462,0.00799,0.010384,-0.009204,-0.038087,0.02176,-0.01109,0.019475,-0.037433,-0.011536,-0.006364,-0.006258,0.00266,-0.008422,-0.012381,0.005241,0.009892,-0.007148,0.005181,0.001078
Udmurt:udmurd16,0.114961,-0.026404,0.074293,0.070091,-0.032621,0.008088,0.00658,0.011769,-0.005931,-0.032438,0.027931,-0.005995,0.01665,-0.030002,-0.016694,0.00305,0.012647,-0.001267,-0.01345,-0.014132,-0.003993,0.007543,-0.007765,0.007471,-0.003233
Udmurt:udmurd2,0.103579,-0.027419,0.079572,0.07106,-0.036622,0.014502,0.001645,0.006461,-0.017794,-0.035536,0.019487,-0.008692,0.019623,-0.035782,-0.006786,0.006629,0.009779,0.002154,-0.011061,-0.010755,0.000998,-0.003091,-0.001109,0.000723,-0.001676
Udmurt:udmurd4,0.114961,0.007109,0.078064,0.071706,-0.017542,0.011435,0.001175,0.007154,-0.001636,-0.032802,0.017376,-0.008692,0.013082,-0.021332,-0.009229,-0.003182,-0.003651,0.003927,-0.006034,-0.009004,0.001497,0.006677,-0.005669,0.003976,-0.008382
Udmurt:udmurd5,0.105855,-0.00914,0.078441,0.069445,-0.037238,0.003904,0.00376,0.012461,-0.01084,-0.044101,0.025982,-0.01109,0.020812,-0.029176,-0.011808,-0.006364,0.000261,-0.006334,-0.020112,-0.017383,0.002496,0.00371,-0.009983,0.007712,-0.002754
Udmurt:udmurd7,0.105855,-0.025388,0.078818,0.072675,-0.032621,0.009203,0.012691,0.011307,-0.018612,-0.036265,0.014615,-0.003297,0.014123,-0.031928,-0.012215,-0.016839,-0.008475,-0.002027,-0.009176,-0.013882,-0.001373,0.000495,-0.010599,0.006748,-0.002754
Udmurt:udmurd8,0.106994,-0.040621,0.079572,0.059755,-0.0397,0.007251,0.00846,0.008769,-0.007772,-0.032438,0.024521,-0.008393,0.012785,-0.034543,-0.00855,-0.006629,-0.009127,-0.002154,-0.014204,-0.012756,0.003743,0.006925,0.000493,0.011086,-0.006347
Udmurt:udmurd9,0.114961,0.004062,0.079572,0.071383,-0.016003,0.008925,0.010575,0.010384,-0.007158,-0.0277,0.027768,-0.004046,0.01219,-0.015551,-0.003529,-0.019093,-0.017863,0.000507,-0.006788,-0.006628,0.001996,0.01014,0.000616,-0.006989,-0.001317
Mari:mari1,0.105855,-0.060932,0.094657,0.059755,-0.029236,0.000279,0.011986,0.016615,-0.007363,-0.039545,0.031179,-0.013638,0.033003,-0.040048,-0.030537,-0.028772,-0.012647,-0.009755,-0.0406,-0.033016,0.014974,0.00507,-0.043876,0.008676,-0.005149
Mari:mari2,0.097888,-0.043668,0.083721,0.061047,-0.032929,-0.002789,0.011751,0.017076,0.001636,-0.040456,0.029392,-0.014687,0.034192,-0.035231,-0.035423,-0.027844,-0.009257,-0.010642,-0.038966,-0.030765,0.017594,0.003957,-0.054968,0.015544,0.000838
Mari:mari3,0.105855,-0.053823,0.096166,0.059109,-0.026159,0.005299,0.009635,0.018692,-0.007363,-0.038634,0.025982,-0.013638,0.0333,-0.038121,-0.032166,-0.02254,-0.013821,-0.007221,-0.037709,-0.039519,0.01123,0.009274,-0.047327,0.010845,0.002036
Mari:mari4,0.099026,-0.04773,0.097297,0.067507,-0.032006,-0.000837,0.011986,0.020538,0.000614,-0.036812,0.02858,-0.014687,0.030327,-0.039773,-0.038409,-0.022673,0.009909,-0.004181,-0.039469,-0.025512,0.018218,0.004204,-0.051394,0.008917,-0.00491
Mari:mari5,0.097888,-0.04773,0.092395,0.060078,-0.028005,0.001394,0.012456,0.019153,-0.006136,-0.041185,0.026307,-0.019483,0.041476,-0.044177,-0.037866,-0.016971,0.000913,-0.008361,-0.037081,-0.029889,0.01959,0.003957,-0.055831,0.010363,-0.003712
Komi:636_R02C02,0.117238,0.030466,0.089378,0.064277,-0.011079,0.008925,0.012691,0.011307,0.003886,-0.030251,0.00682,-0.005245,0.018285,-0.006193,-0.007465,-0.001724,0.001565,-0.002534,-0.009176,-0.001376,0.001497,0.000247,0.003204,0.001205,-0.006227
Komi:652_R01C01,0.118376,0.025388,0.084852,0.073321,-0.008001,0.010319,0.011751,0.013615,-0.002454,-0.034078,0.010718,-0.004196,0.021407,-0.010872,-0.006243,0.006364,0.018906,-0.002407,-0.005908,5e-04,0.004991,-0.011376,0.001109,0.003976,-0.000479
Komi:652_R01C02,0.120652,0.032497,0.084852,0.070414,-0.010463,0.02259,-0.000235,0.010615,-0.003477,-0.026971,0.008607,-0.015736,0.015163,-0.009358,-0.005565,0.001193,0.012908,0.000887,0.002263,-0.000875,-0.008984,-0.004451,-0.005423,0.013496,-0.003952
Komi:652_R02C01,0.118376,0.025388,0.087869,0.057494,-0.006463,0.016733,0.00846,0.015461,-0.004295,-0.029887,0.005196,-0.009591,0.026313,0,-0.0057,-0.020684,-0.022948,-0.000127,-0.006285,-0.005753,0.003743,-0.00915,-0.002465,-0.00494,0.003113
Komi:652_R02C02,0.120652,0.036559,0.082967,0.07106,-0.002154,0.015339,0.012456,0.014538,-0.001023,-0.028793,0.01088,-0.012139,0.014866,-0.004404,-0.006107,-0.00716,-0.009257,0.000633,0.000628,-0.005378,0.004243,0.001484,-0.000739,0.004217,-0.001317
Komi:653_R01C01,0.122929,0.036559,0.080704,0.069122,-0.004308,0.018407,0.011516,0.012923,0.000409,-0.026606,0.016726,-0.006594,0.016353,-0.004954,-0.004072,-0.004243,-0.007041,-0.003421,-0.004399,-0.005753,0.001872,-0.003833,-0.002342,0.000482,0.009221
Komi:653_R01C02,0.119514,0.037575,0.090509,0.066538,-0.000615,0.015618,0.008695,0.017768,-0.005931,-0.025149,0.007795,-0.007343,0.016204,-0.003028,-0.014115,0.002784,0.010561,0.00114,0.003142,-0.003377,-0.001747,-0.003586,-0.003328,-0.000843,-0.001796
Komi:653_R02C01,0.118376,0.016248,0.083721,0.068476,-0.013233,0.013108,0.014101,0.009461,-0.004909,-0.031709,0.008607,-0.010191,0.019029,-0.009771,-0.018458,-0.0179,-0.019036,-0.004054,-0.009553,-0.007504,0.007112,0.005317,0.006655,-0.00012,-0.006826
Komi:653_R02C02,0.111547,0.03859,0.084475,0.070737,0.003077,0.01506,0.0094,0.016153,-0.003886,-0.026242,0.008282,-0.006594,0.01888,-0.003853,-0.013979,-0.001458,0.007693,-0.002407,-0.004022,-0.005378,0.000374,0.002597,-0.004437,0.001687,0.010179
Mordvin:Erzya:MOE-001,0.125205,0.080227,0.077687,0.060724,0.028313,0.021753,0.011751,0.014307,-0.005318,-0.028611,0.00406,-0.007793,0.023042,0.01734,-0.015336,0.001591,0.004042,0.00114,0.000628,-0.005753,-0.004243,-0.011871,-0.001849,-0.01205,0.003952
Mordvin:Erzya:MOE-002,0.122929,0.071087,0.062225,0.072675,0.020311,0.015618,0.016451,0.014769,-0.00409,-0.028247,0.00341,-0.007343,0.022002,0.003303,-0.008279,-0.002519,-0.000391,0.004434,0.002388,-0.006628,-0.006988,-0.008532,0.004314,-0.009037,0.003233
Mordvin:Erzya:MOE-010,0.125205,0.070072,0.075047,0.063954,0.013541,0.015618,0.00846,0.013153,-0.006749,-0.026424,-0.001624,-0.01079,0.016055,0.006606,-0.007057,0.004641,0.019818,0.004054,-0.001383,0.009254,0.000125,0.007419,0.000739,-0.005784,-0.003952
Mordvin:Erzya:MOE-036,0.127482,0.082258,0.070522,0.063308,0.021542,0.021475,0.015746,0.009923,-0.002863,-0.028976,0.002761,-0.006444,0.010109,0.009771,-0.011536,-0.004906,0.007432,-0.004941,-0.008296,0.005127,-0.005865,-0.003833,-0.003697,-0.00723,0.000838
Mordvin:Erzya:MOE-043,0.121791,0.073118,0.07467,0.066538,0.019388,0.024542,0.013866,0.011769,-0.003886,-0.029158,0.001137,-0.014237,0.016947,0.011285,-0.014929,0.003315,0.006128,-0.010262,0.002891,0.005878,-0.008485,-0.001731,0.007518,-0.005061,0.000958
Mordvin:Moksha:MOE-014,0.133173,0.075149,0.068636,0.063954,0.021235,0.017012,0.00799,0.011999,-0.001227,-0.02442,-0.000325,-0.006744,0.019475,0.012937,-0.015472,-0.001193,0.008345,-0.008868,-0.00352,-0.012631,-0.009483,-0.002473,-0.002958,-0.003494,0.004431
Mordvin:Moksha:MOE-015,0.130897,0.100537,0.076933,0.065892,0.018465,0.021475,0.00893,0.011999,-0.006954,-0.032074,-0.000487,-0.005845,0.018137,0.016652,-0.015336,-0.001591,0.003912,0.000887,-0.002891,0.003001,-0.002246,-0.003833,0.004437,0.001807,-0.002515
Mordvin:Moksha:MOE-020,0.124067,0.083273,0.07467,0.057494,0.01908,0.027052,0.013396,0.007384,-0.001841,-0.026424,0.002436,-0.005695,0.01665,0.014313,-0.008958,-0.000796,0.007302,-0.004687,-0.005531,-0.001626,-0.005615,-0.004946,0.00493,0.00253,0.001676
Mordvin:Moksha:MOE-025,0.129758,0.091398,0.067127,0.062339,0.017234,0.023985,0.011281,0.012692,-0.005931,-0.034625,0.006171,-0.001948,0.016204,0.012937,-0.010993,-0.000398,0.002999,0.000887,0.004399,-0.003627,-0.006988,-0.008037,0.00419,0.00012,0.001676
Mordvin:Moksha:MOE-433,0.121791,0.092413,0.072784,0.060078,0.032006,0.015339,0.00799,0.006923,0.00859,-0.018406,-0.001624,-0.007943,0.015609,0.003303,-0.007872,0.013657,0.012908,-0.00076,0.004902,0.004002,-0.004617,-0.002844,0.001356,-0.005302,0.002036
Karelian:Karelia15,0.132035,0.059916,0.093903,0.082688,0.024312,0.013387,0.012221,0.014076,0.000818,-0.029522,0.004547,-0.009142,0.01442,0.007844,-0.003122,0.000796,0.002999,-0.0019,-0.004399,0.006253,0.006738,-0.000866,0.000493,0.001566,0.004191
Karelian:Karelia16,0.124067,0.072103,0.095034,0.082042,0.028005,0.020917,0.013631,0.016384,-0.001636,-0.026971,0.004222,-0.008393,0.020515,0.007294,-0.004207,0.000133,0.004303,0.00038,-0.007668,0.005378,0.007362,0.003957,-0.002835,-0.000482,0.002994
Karelian:Karelia17,0.127482,0.082258,0.094657,0.076228,0.029236,0.021475,0.019976,0.020768,0.00409,-0.037176,0.001461,-0.012589,0.015609,0.018854,-0.002172,0,-0.000913,-0.003674,-0.004274,0.005378,0.001872,-0.006059,0.005793,0.001687,0.009221
Karelian:karelia2,0.125205,0.081242,0.093149,0.083334,0.023081,0.020917,0.010575,0.018922,-0.00225,-0.028247,0.00682,-0.01124,0.021704,0.002615,-0.0038,0.003978,-0.002999,-0.002407,0.002263,5e-04,0.008984,0.000742,0.002342,-0.000241,0.006347
Karelian:karelia3,0.126344,0.074134,0.091263,0.081719,0.024928,0.023985,0.006345,0.011076,0.002454,-0.0277,0.005359,-0.01139,0.017542,0.007569,0.000679,0.020286,0.013821,-0.002534,-0.003897,0.009254,0.004991,-0.001113,0.006286,0.001084,0.009101
Karelian:karelia4,0.120652,0.066009,0.096166,0.083657,0.02739,0.016455,0.01081,0.011999,0.004909,-0.028064,0.008444,-0.01094,0.021704,0.004679,-0.009093,-0.006232,-0.008736,0.00076,-0.004022,-0.003752,0.004742,-0.001237,-0.009367,-0.001566,0.003113
Karelian:karelia5,0.120652,0.076165,0.09428,0.076551,0.023081,0.024263,0.0047,0.005538,-0.000205,-0.024055,0.000162,-0.006594,0.021556,0.009634,-0.006379,-0.012331,-0.01682,-0.003421,0.002137,-0.001501,0.006364,-0.006554,0.00912,-0.009399,0.005748
Karelian:karelia6,0.12862,0.094444,0.083344,0.076551,0.027697,0.027331,0.012456,0.014307,-0.001227,-0.028064,0.004872,-0.006444,0.02111,0.011698,-0.004207,-0.009414,-0.014603,0.00114,0.002765,0.004877,0.004866,-0.001607,0.005053,-0.003735,-0.003592
Karelian:karelia7,0.130897,0.079211,0.092772,0.083334,0.034776,0.01757,0.013396,0.01823,0.00409,-0.022415,0.003897,-0.01124,0.022745,0.008808,-0.004479,0.006629,0.000652,0.00038,0.001257,0.007879,0.00574,-0.003462,-0.002588,-0.004458,0.006347
Karelian:karelia8,0.135449,0.074134,0.093526,0.074613,0.03139,0.020359,0.011516,0.017768,-0.000205,-0.028429,0.007632,-0.009741,0.018285,0.00867,-0.009229,-0.000796,-0.000391,0.001774,0.001885,0.005503,0.003743,0.000371,-0.001109,0.003012,0.001078
Karelian:karelia9,0.124067,0.080227,0.096166,0.080104,0.032314,0.023427,0.00893,0.013153,0.006136,-0.028976,0.008607,-0.004796,0.017839,0.013349,-0.00285,-0.007955,-0.015776,0.000633,-0.000503,-0.000375,0.009982,-0.001855,0.006532,0.001687,0.0097
Finnish:Finnish_Central:HG00375,0.130897,0.087336,0.090509,0.076551,0.031083,0.026774,0.011045,0.012692,0.0045,-0.024237,0.003573,-0.004346,0.010258,0.003441,-0.000543,-0.003978,-0.005346,-0.004814,-0.002263,-0.002001,0.006489,-0.006059,-0.004683,0.007591,0.006586
Finnish:Finnish_Central:HG00384,0.136588,0.089367,0.092017,0.07752,0.033545,0.027889,0.013161,0.014538,0.003068,-0.021322,0.005034,-0.003597,0.011744,0.000413,0.001764,0.004243,-0.009518,0.002534,-0.002137,0.011631,0.011854,0.002597,0.0053,0.012291,0.005868
Finnish:Finnish_North:HG00323,0.129758,0.080227,0.09428,0.078812,0.033852,0.025658,0.014806,0.016845,0.006954,-0.027882,0.007145,-0.006444,0.019326,0.013625,0.008007,-0.011933,-0.018254,0.000887,-0.001006,0.001751,0.004367,0.001237,0.000986,0.015303,-0.000479
Finnish:Finnish_North:HG00367,0.132035,0.078196,0.096166,0.071706,0.028005,0.026216,0.006345,0.014307,0.002045,-0.026424,0.006008,-0.007493,0.012487,0.005092,-0.005836,-0.01074,-0.014864,0.000507,0.002388,-0.000375,0.009109,-0.000247,-0.006039,0.008073,0.003592
Finnish:Finnish_Southeast:HG00376,0.134311,0.100537,0.085984,0.077843,0.034776,0.019243,0.00846,0.013153,0.002045,-0.017312,0.001461,-0.007343,0.009812,0.006055,0.002714,0.016574,0.0103,-0.003421,-0.001006,0.009254,0.004492,0.000371,0.00456,0.002169,-0.005029
Finnish:Finnish_Southeast:HG00381,0.140002,0.094444,0.085984,0.079781,0.037238,0.022032,0.009165,0.01523,0.001636,-0.024237,0.00341,-0.001349,0.008176,0.005505,0.00095,0.011138,0.01695,-0.002534,0.004525,0.008504,0.009982,-0.005812,0.000739,0.013496,0.002275
