
Balkan:Croatia_Policija_Roman.SG,0.102441,0.145221,-0.039221,-0.066215,-0.006463,-0.022311,-0.014101,-0.003461,-0.006545,0.016401,0.014128,0.01124,0.001635,-0.012661,-0.013708,0.009546,0.028293,-0.003927,0.011061,-0.003252,-0.006364,0.000618,-0.007765,0.005181,-0.002275
Balkan:Croatia_Scitarjevo_Roman.SG,0.126344,0.15436,0.027907,0.001292,0.027082,-0.006414,-0.005875,-0.005307,0.011453,0.016766,0.003735,0.007793,-0.014569,-0.004404,-0.003664,-0.010209,-0.007041,0.00076,0.004399,-0.01063,-0.004742,0.003215,-0.006286,-0.005663,0.005508
Balkan:Croatia_Sipar_Roman.SG,0.1192298,0.15106,0.0216842,-0.0134852,0.0314672,-0.0006275,0.0004112,-0.0024805,0.0083345,0.0206382,0.0004465,0.0079055,-0.0118558,-0.000172,-0.0028503,-0.003613,0.0006845,0.001172,0.0042108,-0.0009692,-0.0025578,0.0029368,-0.002588,-0.0018675,0.002934
Balkan:Croatia_SisakPogorelec_Roman.SG,0.1092703,0.1513137,0.0106853,-0.0301467,0.0271843,-0.0108763,0.002585,-0.0001537,0.0060677,0.019621,0.0031397,0.0047957,-0.0053027,-0.008854,-0.0027597,-0.0036687,0.0037377,0.000549,0.0039383,-0.0068787,-0.0031193,0.00338,-0.0002877,0.0025703,0.002315
Balkan:Croatia_Tilurium_Roman.SG,0.117238,0.1482675,0.012256,-0.024871,0.022312,-0.0136655,0.004935,0.001269,-0.0021475,0.024784,0.000812,0.0095165,-0.011893,-0.005092,-0.011468,-0.00232,-0.0018905,0,0.003834,-0.0058155,-0.0005615,0.002102,-0.0036355,0.0026505,0.000778
Balkan:Croatia_Velic_Roman.SG,0.1161,0.146236,-0.000754,-0.028747,0.01508,-0.019243,-0.00329,-0.007846,-0.0045,0.021504,-0.001624,0.003897,-0.018434,-0.004266,-0.012079,0.005436,0.012517,-0.002154,0.002263,-0.001376,-0.004742,-0.00371,-0.001849,0.002169,-0.001197
Balkan:Croatia_Zadar_Roman.SG,0.1242948,0.1559852,0.016367,-0.0288762,0.030467,-0.0097052,-0.002491,-0.0005078,0.0113718,0.0315998,0.0034428,0.0050954,-0.01109,-0.0023396,-0.0116176,-0.0083798,0.0012778,0.004865,0.008975,-0.0088544,-0.0040928,0.0038578,0.0015528,0.0030846,-0.0026104
Slavic:Russia_Sunghir_Medieval.SG,0.126344,0.120848,0.071276,0.059755,0.043085,0.018686,0.00799,0.007384,-0.003068,-0.014397,0.000974,-0.007493,0.013677,0.025598,-0.012758,-0.005038,0.002608,-0.002027,0.000503,0.003377,-0.009109,-0.00779,0.011092,-0.009399,-0.002754
Slavic:CZE_Early_Slav,0.12862,0.129988,0.068259,0.046835,0.02739,0.013387,0.007285,0.014076,-0.001841,-0.018406,-0.000812,-0.004346,0.003717,0.007156,-0.010993,-0.003182,0.011604,-0.002027,-0.002388,-0.004752,0.005615,0.000618,0.001725,-0.000964,-0.006706
Slavic:HUN_Avar_Szolad,0.133742,0.12948,0.073727,0.057494,0.0373915,0.029144,0.0094,0.007269,0.004295,-0.018224,-0.001543,-0.006369,0.0102575,0.017753,-0.0138435,0.0007295,0.0002605,0.0034205,0.0055305,0.001313,0,-0.002782,0.010846,-0.0069285,0.001736

